transaction_id,account_id,amount,currency,status,merchant,payment_method,timestamp
txn_38cceb4043a8,acc_00417,159.29,SGD,completed,7-Eleven,grabpay,2026-08-05T15:30:36Z
txn_a129b6ae3121,acc_00041,296.80,SGD,completed,McDonald's,googlepay,2026-08-05T15:30:51Z
txn_3f007fb3124a,acc_00304,495.08,SGD,completed,Watsons,card,2026-08-05T15:31:08Z
txn_416a6fbcf60c,acc_00267,273.21,SGD,completed,McDonald's,applepay,2026-08-05T15:31:12Z
txn_dd5479667337,acc_00448,794.52,SGD,completed,Cold Storage,grabpay,2026-08-05T15:31:22Z
txn_0fd2334b8e79,acc_00427,740.59,SGD,completed,Cold Storage,googlepay,2026-08-05T15:31:42Z
txn_0d1438c3571e,acc_00069,582.56,SGD,completed,Grab,paynow,2026-08-05T15:31:54Z
txn_edcf827092bf,acc_00094,212.09,SGD,completed,Guardian,applepay,2026-08-05T15:31:58Z
txn_6641e0392b60,acc_00175,45.84,SGD,denied,Guardian,googlepay,2026-08-05T15:32:07Z
txn_69c93461c766,acc_00283,435.25,SGD,pending,Shopee,applepay,2026-08-05T15:32:25Z
txn_a276b5787fb2,acc_00384,503.43,SGD,denied,7-Eleven,applepay,2026-08-05T15:32:57Z
txn_e81b215ad208,acc_00048,692.23,SGD,completed,Starbucks,card,2026-08-05T15:33:30Z
txn_78e12b7d1c7b,acc_00339,645.71,SGD,completed,NTUC FairPrice,grabpay,2026-08-05T15:33:53Z
txn_64a7567c8d9f,acc_00183,557.58,SGD,completed,Grab,applepay,2026-08-05T15:33:54Z
txn_1e3f0679f026,acc_00282,756.26,SGD,completed,7-Eleven,card,2026-08-05T15:34:07Z
txn_cebcc7c85a68,acc_00154,135.87,SGD,completed,Lazada,googlepay,2026-08-05T15:34:23Z
txn_73f3f25c53ac,acc_00242,147.89,SGD,completed,Grab,paynow,2026-08-05T15:34:23Z
txn_9d264b0ea9a2,acc_00064,836.66,SGD,pending,McDonald's,card,2026-08-05T15:34:32Z
txn_f107bbf992ec,acc_00051,701.59,SGD,pending,7-Eleven,paynow,2026-08-05T15:34:54Z
txn_41c2adaacca1,acc_00129,205.42,SGD,completed,Cold Storage,grabpay,2026-08-05T15:35:43Z
txn_686d4a71c96f,acc_00219,472.04,SGD,completed,Shopee,applepay,2026-08-05T15:35:49Z
txn_9e2af9b27204,acc_00061,5.20,SGD,completed,NTUC FairPrice,paynow,2026-08-05T15:35:52Z
txn_6acbcdacab6a,acc_00007,420.60,SGD,denied,Cold Storage,applepay,2026-08-05T15:35:52Z
txn_fdd71ef20e82,acc_00096,866.31,SGD,completed,Starbucks,card,2026-08-05T15:36:05Z
txn_8e61f36a0f05,acc_00269,194.66,SGD,completed,NTUC FairPrice,card,2026-08-05T15:36:08Z
txn_87ab0e15d1f0,acc_00244,764.59,SGD,pending,Starbucks,grabpay,2026-08-05T15:36:30Z
txn_280088bab759,acc_00103,520.99,SGD,completed,Guardian,applepay,2026-08-05T15:37:18Z
txn_b3f07d02ac04,acc_00031,366.55,SGD,denied,Starbucks,card,2026-08-05T15:37:44Z
txn_7a818ce4c5bb,acc_00191,116.42,SGD,completed,NTUC FairPrice,grabpay,2026-08-05T15:37:52Z
txn_c56253a96de1,acc_00494,844.26,SGD,completed,Grab,card,2026-08-05T15:37:56Z
txn_59839445c675,acc_00460,92.67,SGD,denied,Starbucks,grabpay,2026-08-05T15:38:00Z
txn_3e11e19e01eb,acc_00094,315.66,SGD,completed,McDonald's,applepay,2026-08-05T15:38:13Z
txn_9a37c8658bc8,acc_00104,91.96,MYR,pending,Starbucks,grabpay,2026-08-05T15:38:19Z
txn_ab6d587781ec,acc_00220,409.46,SGD,completed,Guardian,card,2026-08-05T15:38:41Z
txn_e655134597d7,acc_00111,539.46,SGD,denied,NTUC FairPrice,googlepay,2026-08-05T15:38:48Z
txn_85b5a8905875,acc_00208,494.27,SGD,completed,Cold Storage,paynow,2026-08-05T15:39:06Z
txn_a7fe786985f0,acc_00114,814.67,SGD,pending,Shopee,googlepay,2026-08-05T15:39:17Z
txn_d0218b759eab,acc_00105,477.06,SGD,pending,7-Eleven,paynow,2026-08-05T15:39:31Z
txn_b61c728971e1,acc_00001,237.89,SGD,completed,Guardian,grabpay,2026-08-05T15:40:01Z
txn_9c8dffa323ba,acc_00434,310.60,SGD,completed,7-Eleven,paynow,2026-08-05T15:40:08Z
txn_bc560db529e0,acc_00176,729.00,SGD,denied,NTUC FairPrice,card,2026-08-05T15:40:14Z
txn_9738588560df,acc_00005,619.77,SGD,pending,Cold Storage,card,2026-08-05T15:40:18Z
txn_9bc9fd451786,acc_00424,773.86,SGD,completed,Grab,grabpay,2026-08-05T15:40:42Z
txn_83c84e284b31,acc_00024,293.62,SGD,completed,7-Eleven,grabpay,2026-08-05T15:40:50Z
txn_f820bad56187,acc_00011,220.34,SGD,completed,7-Eleven,googlepay,2026-08-05T15:41:17Z
txn_cd37b61caca7,acc_00202,349.52,MYR,denied,Starbucks,card,2026-08-05T15:41:19Z
txn_d07f535c945b,acc_00455,445.44,SGD,completed,Cold Storage,applepay,2026-08-05T15:41:25Z
txn_28a19b8495ad,acc_00090,77.93,SGD,completed,Shopee,applepay,2026-08-05T15:41:45Z
txn_4260e6dcf6ec,acc_00205,565.46,SGD,completed,7-Eleven,grabpay,2026-08-05T15:42:13Z
txn_cb37311da858,acc_00432,147.99,SGD,completed,Shopee,paynow,2026-08-05T15:42:30Z
txn_e6f07dad6940,acc_00399,687.35,SGD,completed,NTUC FairPrice,applepay,2026-08-05T15:42:35Z
txn_4f83d34bc4e3,acc_00134,691.10,SGD,pending,Watsons,grabpay,2026-08-05T15:43:42Z
txn_2190f268bdf4,acc_00393,551.28,SGD,pending,Starbucks,googlepay,2026-08-05T15:44:08Z
txn_e26c134d1df2,acc_00386,859.09,SGD,completed,Cold Storage,applepay,2026-08-05T15:44:30Z
txn_58daf7a0d80c,acc_00246,892.01,SGD,completed,7-Eleven,applepay,2026-08-05T15:44:35Z
txn_652e033bf62e,acc_00052,508.38,SGD,completed,Guardian,grabpay,2026-08-05T15:44:46Z
txn_ddee77e25995,acc_00034,359.29,SGD,completed,NTUC FairPrice,applepay,2026-08-05T15:44:47Z
txn_b28667fbf515,acc_00404,257.70,SGD,completed,Shopee,paynow,2026-08-05T15:44:48Z
txn_b7c0c66c10eb,acc_00179,613.58,SGD,completed,NTUC FairPrice,googlepay,2026-08-05T15:45:08Z
txn_3432d63c8d71,acc_00178,565.07,SGD,denied,Lazada,googlepay,2026-08-05T15:45:35Z
txn_d9ac3e467475,acc_00436,299.46,SGD,denied,Lazada,googlepay,2026-08-05T15:46:13Z
txn_05ad88fe9d91,acc_00063,40.82,SGD,completed,Shopee,googlepay,2026-08-05T15:46:14Z
txn_6038eeb7f343,acc_00311,414.55,SGD,denied,Lazada,googlepay,2026-08-05T15:46:53Z
txn_dcc3dfe3f8db,acc_00123,334.25,SGD,completed,Watsons,googlepay,2026-08-05T15:47:28Z
txn_3a849cb62ac4,acc_00339,865.99,SGD,completed,Watsons,googlepay,2026-08-05T15:47:29Z
txn_a21e7febd7f0,acc_00267,615.13,MYR,completed,Lazada,card,2026-08-05T15:47:48Z
txn_a60681ef82a4,acc_00291,39.71,SGD,completed,Lazada,googlepay,2026-08-05T15:47:48Z
txn_c9be209a157f,acc_00105,524.54,SGD,completed,McDonald's,paynow,2026-08-05T15:47:52Z
txn_5dae197bfd90,acc_00252,395.17,SGD,completed,Lazada,paynow,2026-08-05T15:48:13Z
txn_7e22552dc827,acc_00206,323.77,SGD,completed,Shopee,googlepay,2026-08-05T15:48:22Z
txn_73e35aea93b9,acc_00493,772.09,SGD,completed,Cold Storage,card,2026-08-05T15:48:24Z
txn_2e7454c2ca76,acc_00423,508.10,SGD,completed,NTUC FairPrice,card,2026-08-05T15:48:26Z
txn_4880a71cb013,acc_00281,850.36,SGD,pending,McDonald's,paynow,2026-08-05T15:48:28Z
txn_d53d49d54c83,acc_00196,890.80,SGD,pending,7-Eleven,card,2026-08-05T15:48:55Z
txn_32ffe8c671f7,acc_00092,523.57,SGD,completed,Grab,googlepay,2026-08-05T15:49:19Z
txn_1ab7497b1d60,acc_00245,723.57,SGD,completed,Cold Storage,paynow,2026-08-05T15:49:23Z
txn_29ba719c3114,acc_00327,738.41,SGD,denied,Guardian,card,2026-08-05T15:50:14Z
txn_ea2c8a951fa2,acc_00199,205.66,SGD,completed,Shopee,googlepay,2026-08-05T15:50:27Z
txn_83c6eb577698,acc_00090,105.00,SGD,completed,NTUC FairPrice,googlepay,2026-08-05T15:50:28Z
txn_c3e65114aa8e,acc_00395,301.12,SGD,denied,Lazada,applepay,2026-08-05T15:51:00Z
txn_1a831d97fea6,acc_00494,573.19,SGD,completed,McDonald's,googlepay,2026-08-05T15:51:05Z
txn_1ca23374f60e,acc_00340,820.74,SGD,completed,Watsons,paynow,2026-08-05T15:51:14Z
txn_354b57674198,acc_00495,586.28,MYR,denied,McDonald's,applepay,2026-08-05T15:51:31Z
txn_619ffb946e82,acc_00410,543.91,SGD,pending,Lazada,grabpay,2026-08-05T15:52:05Z
txn_90adb1225460,acc_00196,370.66,SGD,denied,Watsons,grabpay,2026-08-05T15:52:13Z
txn_9bd39d51d2d6,acc_00460,546.66,SGD,completed,McDonald's,card,2026-08-05T15:52:18Z
txn_02a88f5baf2e,acc_00464,353.72,SGD,denied,McDonald's,applepay,2026-08-05T15:52:34Z
txn_f2656e60910b,acc_00497,62.38,SGD,denied,McDonald's,googlepay,2026-08-05T15:52:36Z
txn_7d51d3b1ad5e,acc_00112,268.33,SGD,completed,Guardian,paynow,2026-08-05T15:52:42Z
txn_3eeb38de43b9,acc_00015,222.91,SGD,pending,McDonald's,googlepay,2026-08-05T15:52:44Z
txn_70454832471f,acc_00154,287.11,SGD,completed,Guardian,paynow,2026-08-05T15:52:45Z
txn_f1165d3f52e9,acc_00132,189.79,SGD,completed,Watsons,applepay,2026-08-05T15:52:50Z
txn_d6548655df8b,acc_00085,690.11,SGD,denied,Shopee,card,2026-08-05T15:53:56Z
txn_6d16413e64c5,acc_00495,293.98,MYR,pending,7-Eleven,card,2026-08-05T15:54:00Z
txn_c505a9050276,acc_00291,834.58,SGD,denied,Shopee,applepay,2026-08-05T15:54:24Z
txn_2bc06a1f2e27,acc_00165,363.11,SGD,pending,NTUC FairPrice,grabpay,2026-08-05T15:54:40Z
txn_77e99fad61e3,acc_00027,883.46,SGD,denied,Grab,applepay,2026-08-05T15:55:01Z
txn_fcbfcb6e58ce,acc_00031,821.89,SGD,completed,NTUC FairPrice,googlepay,2026-08-05T15:55:05Z
txn_99c42cdef12b,acc_00097,783.27,SGD,pending,McDonald's,grabpay,2026-08-05T15:55:37Z
txn_450a9f229740,acc_00190,736.08,SGD,completed,Guardian,applepay,2026-08-05T15:55:48Z
txn_a20905897060,acc_00376,623.79,SGD,pending,7-Eleven,card,2026-08-05T15:55:49Z
txn_90b286858c46,acc_00306,340.60,SGD,completed,Guardian,paynow,2026-08-05T15:56:06Z
txn_26b92c9fd752,acc_00302,167.40,SGD,completed,Grab,card,2026-08-05T15:56:23Z
txn_0fd6836ad13f,acc_00392,556.56,SGD,denied,Cold Storage,card,2026-08-05T15:56:32Z
txn_8c733f1f5dc8,acc_00411,675.53,SGD,completed,Shopee,googlepay,2026-08-05T15:57:12Z
txn_a26c0692c122,acc_00445,670.18,SGD,pending,NTUC FairPrice,applepay,2026-08-05T15:58:01Z
txn_b9c1fdb1a15a,acc_00073,682.39,SGD,completed,Watsons,paynow,2026-08-05T15:58:16Z
txn_3beb1ad0e98d,acc_00325,303.03,MYR,completed,Shopee,applepay,2026-08-05T15:58:17Z
txn_78e6a9717fdc,acc_00406,79.57,SGD,pending,Starbucks,paynow,2026-08-05T15:58:18Z
txn_962588debf33,acc_00126,728.13,SGD,completed,Guardian,grabpay,2026-08-05T15:59:29Z
txn_da21e291d7f4,acc_00487,373.20,SGD,completed,Grab,paynow,2026-08-05T15:59:37Z
txn_93aee502e2ab,acc_00058,252.59,SGD,completed,7-Eleven,paynow,2026-08-05T15:59:43Z
txn_55e938a162f9,acc_00366,78.18,SGD,completed,Lazada,applepay,2026-08-05T15:59:55Z
txn_a53d44ca34e9,acc_00171,181.07,SGD,denied,Starbucks,paynow,2026-08-05T16:00:03Z
txn_0ea2db769d8d,acc_00358,688.27,SGD,denied,Grab,googlepay,2026-08-05T16:00:21Z
txn_ea7aafed74a1,acc_00232,893.44,SGD,denied,Cold Storage,googlepay,2026-08-05T16:00:53Z
txn_e860a75a6768,acc_00142,689.81,SGD,pending,Lazada,grabpay,2026-08-05T16:00:54Z
txn_ed224bd87b41,acc_00141,519.91,SGD,pending,Guardian,applepay,2026-08-05T16:01:53Z
txn_adfe5f07f8f7,acc_00413,823.83,MYR,pending,Guardian,googlepay,2026-08-05T16:01:57Z
txn_afb18c870f78,acc_00033,204.65,SGD,completed,McDonald's,card,2026-08-05T16:02:21Z
txn_ef2fa7021587,acc_00019,772.40,SGD,denied,Grab,applepay,2026-08-05T16:02:22Z
txn_16b2b7a8ccaa,acc_00084,636.09,SGD,completed,McDonald's,card,2026-08-05T16:04:30Z
txn_d6a6b5742938,acc_00086,567.85,SGD,completed,Shopee,grabpay,2026-08-05T16:04:30Z
txn_66ac4c70e6d0,acc_00298,576.76,SGD,completed,NTUC FairPrice,googlepay,2026-08-05T16:04:43Z
txn_4b9deab2896d,acc_00126,64.65,SGD,pending,McDonald's,googlepay,2026-08-05T16:05:07Z
txn_ffe21a346505,acc_00250,242.79,MYR,completed,Starbucks,card,2026-08-05T16:05:27Z
txn_edfbb6ae39ed,acc_00346,75.72,SGD,pending,McDonald's,googlepay,2026-08-05T16:05:39Z
txn_efa9f463bc76,acc_00279,761.06,SGD,pending,Lazada,paynow,2026-08-05T16:06:08Z
txn_9352ff22ff3a,acc_00283,347.76,SGD,completed,Watsons,paynow,2026-08-05T16:06:26Z
txn_193a9c1e5529,acc_00451,823.65,SGD,pending,7-Eleven,applepay,2026-08-05T16:06:46Z
txn_c439674b8dcf,acc_00441,234.30,SGD,pending,Lazada,grabpay,2026-08-05T16:06:54Z
txn_c3ee2b4cf793,acc_00097,265.05,SGD,pending,Grab,applepay,2026-08-05T16:07:04Z
txn_710bf8d88e69,acc_00125,292.97,SGD,completed,Grab,paynow,2026-08-05T16:07:33Z
txn_0dfe41d3a17b,acc_00440,627.32,SGD,completed,Shopee,grabpay,2026-08-05T16:07:59Z
txn_2cb6c3c2ed20,acc_00072,381.13,SGD,pending,Lazada,card,2026-08-05T16:08:02Z
txn_54dc05c81801,acc_00424,496.05,SGD,completed,Watsons,googlepay,2026-08-05T16:08:23Z
txn_6fe3a82f6376,acc_00209,845.29,SGD,completed,7-Eleven,paynow,2026-08-05T16:08:35Z
txn_ed19acc723e8,acc_00216,755.17,SGD,denied,Lazada,card,2026-08-05T16:08:44Z
txn_652d1490918a,acc_00126,156.22,SGD,denied,7-Eleven,googlepay,2026-08-05T16:09:09Z
txn_cb603235aeec,acc_00450,809.24,SGD,completed,Starbucks,card,2026-08-05T16:09:49Z
txn_93018871cbe8,acc_00407,292.12,SGD,completed,Starbucks,googlepay,2026-08-05T16:09:51Z
txn_9ebf68a3f439,acc_00384,475.88,SGD,pending,Starbucks,grabpay,2026-08-05T16:09:52Z
txn_aca414067ef0,acc_00125,15.02,SGD,completed,Starbucks,applepay,2026-08-05T16:10:05Z
txn_db5673e5b3eb,acc_00228,804.57,SGD,pending,7-Eleven,paynow,2026-08-05T16:10:16Z
txn_106105c4501e,acc_00477,502.99,SGD,completed,7-Eleven,grabpay,2026-08-05T16:10:46Z
txn_079d1e91cb94,acc_00346,373.59,SGD,pending,Lazada,applepay,2026-08-05T16:11:01Z
txn_3313694b6600,acc_00013,889.42,SGD,pending,NTUC FairPrice,card,2026-08-05T16:11:03Z
txn_f89fc2231efe,acc_00155,166.45,SGD,denied,McDonald's,paynow,2026-08-05T16:11:23Z
txn_9ca3bdc20cc0,acc_00117,418.06,SGD,completed,Starbucks,card,2026-08-05T16:11:26Z
txn_c0116b17a9cb,acc_00322,423.93,SGD,completed,Grab,paynow,2026-08-05T16:11:54Z
txn_c23440f73c41,acc_00472,79.62,SGD,completed,7-Eleven,card,2026-08-05T16:11:58Z
txn_d92ff54efec4,acc_00110,430.43,SGD,denied,Lazada,googlepay,2026-08-05T16:12:15Z
txn_368a024fc96d,acc_00490,865.00,SGD,completed,NTUC FairPrice,googlepay,2026-08-05T16:12:17Z
txn_91bb03bf9129,acc_00308,887.68,SGD,completed,7-Eleven,grabpay,2026-08-05T16:12:31Z
txn_1015b12ee0a8,acc_00242,748.71,SGD,denied,Shopee,grabpay,2026-08-05T16:13:39Z
txn_fb7707a4b1d3,acc_00424,253.60,SGD,denied,Shopee,applepay,2026-08-05T16:14:42Z
txn_58bcc4e0fb4b,acc_00255,717.64,SGD,denied,McDonald's,paynow,2026-08-05T16:14:55Z
txn_e752d5a73c47,acc_00046,430.40,SGD,pending,Lazada,card,2026-08-05T16:15:23Z
txn_9a83ea22d382,acc_00396,776.02,SGD,completed,McDonald's,googlepay,2026-08-05T16:15:25Z
txn_0ff843d06a5d,acc_00416,857.88,SGD,denied,Grab,paynow,2026-08-05T16:16:06Z
txn_090c4d6a4720,acc_00445,80.17,SGD,completed,Cold Storage,card,2026-08-05T16:16:31Z
txn_ae88a2d3d4b3,acc_00202,611.67,SGD,completed,7-Eleven,googlepay,2026-08-05T16:17:06Z
txn_3e79508cb89c,acc_00433,792.34,SGD,completed,Lazada,paynow,2026-08-05T16:17:28Z
txn_a0984aa2be42,acc_00042,80.37,SGD,completed,Watsons,paynow,2026-08-05T16:18:16Z
txn_ed29a79d17d8,acc_00202,681.83,SGD,completed,7-Eleven,paynow,2026-08-05T16:18:27Z
txn_4ff30a2a0672,acc_00229,627.62,SGD,completed,McDonald's,grabpay,2026-08-05T16:19:06Z
txn_10c2146eefe8,acc_00107,330.64,SGD,completed,Shopee,paynow,2026-08-05T16:19:13Z
txn_1cfee116b324,acc_00214,800.49,SGD,pending,Guardian,grabpay,2026-08-05T16:19:22Z
txn_4dccf8d70eb5,acc_00288,637.15,SGD,completed,Shopee,grabpay,2026-08-05T16:19:36Z
txn_4741f4211351,acc_00313,850.02,SGD,pending,7-Eleven,paynow,2026-08-05T16:19:39Z
txn_220d21aa0bdd,acc_00098,270.19,SGD,completed,Cold Storage,grabpay,2026-08-05T16:19:52Z
txn_e5fcd23f8f88,acc_00460,815.36,SGD,denied,Starbucks,card,2026-08-05T16:19:54Z
txn_85616dbb7959,acc_00410,775.84,SGD,completed,Lazada,googlepay,2026-08-05T16:20:00Z
txn_9df11ae5810d,acc_00379,595.90,SGD,denied,NTUC FairPrice,googlepay,2026-08-05T16:20:05Z
txn_aa888ce98b25,acc_00023,371.24,SGD,pending,Guardian,grabpay,2026-08-05T16:20:41Z
txn_f5909000101e,acc_00259,71.11,SGD,pending,Guardian,paynow,2026-08-05T16:20:47Z
txn_516cdd2294ca,acc_00173,290.55,SGD,completed,Watsons,card,2026-08-05T16:20:56Z
txn_135aaa4a01bf,acc_00454,409.11,MYR,denied,Guardian,paynow,2026-08-05T16:20:59Z
txn_6a5ae86d2291,acc_00203,240.66,SGD,completed,NTUC FairPrice,paynow,2026-08-05T16:21:24Z
txn_bbfec96e2f97,acc_00014,725.96,SGD,denied,Lazada,card,2026-08-05T16:21:34Z
txn_34ebca26d50e,acc_00086,812.41,SGD,pending,McDonald's,card,2026-08-05T16:21:58Z
txn_78716c26b5e9,acc_00138,121.15,SGD,denied,Lazada,googlepay,2026-08-05T16:22:00Z
txn_1c6e2126724c,acc_00006,826.58,SGD,completed,Cold Storage,googlepay,2026-08-05T16:22:41Z
txn_81aa80992746,acc_00162,439.78,SGD,completed,Starbucks,paynow,2026-08-05T16:22:54Z
txn_5a74cb3eec74,acc_00165,877.94,SGD,completed,7-Eleven,grabpay,2026-08-05T16:23:49Z
txn_69add8413926,acc_00367,305.79,SGD,completed,Guardian,card,2026-08-05T16:24:08Z
txn_a6e4a4a95f28,acc_00008,208.45,SGD,completed,Grab,googlepay,2026-08-05T16:24:24Z
txn_16ae3e1ef3db,acc_00218,191.45,SGD,completed,Starbucks,grabpay,2026-08-05T16:24:37Z
txn_62c8a50e83b0,acc_00147,693.34,MYR,pending,Guardian,card,2026-08-05T16:24:40Z
txn_5a193b8b9e2f,acc_00189,71.19,SGD,denied,7-Eleven,applepay,2026-08-05T16:25:05Z
txn_9494ab5f48be,acc_00286,65.72,SGD,completed,Starbucks,applepay,2026-08-05T16:25:29Z
txn_3a3fd5749635,acc_00310,885.63,SGD,completed,Cold Storage,googlepay,2026-08-05T16:25:39Z
txn_fb91430e7127,acc_00333,893.66,SGD,pending,Cold Storage,applepay,2026-08-05T16:25:51Z
txn_a96f28f99608,acc_00265,642.92,SGD,denied,Starbucks,grabpay,2026-08-05T16:26:17Z
txn_f879f9be29fb,acc_00221,91.51,SGD,denied,Lazada,applepay,2026-08-05T16:26:26Z
txn_dfd22047c057,acc_00250,301.03,SGD,completed,NTUC FairPrice,card,2026-08-05T16:27:31Z
txn_24a23288baa4,acc_00289,492.19,SGD,denied,Cold Storage,grabpay,2026-08-05T16:28:17Z
txn_02dfff3235fe,acc_00152,111.16,SGD,completed,Grab,grabpay,2026-08-05T16:28:43Z
txn_4ac4a08a8ded,acc_00086,680.10,SGD,completed,Cold Storage,grabpay,2026-08-05T16:28:45Z
txn_32f251d55476,acc_00046,438.21,SGD,completed,Shopee,grabpay,2026-08-05T16:28:46Z
txn_e7d081b02893,acc_00118,585.63,SGD,completed,Grab,grabpay,2026-08-05T16:29:07Z
txn_3b8ce71d2898,acc_00133,821.78,SGD,completed,7-Eleven,grabpay,2026-08-05T16:30:12Z
txn_54b7ec565fee,acc_00479,771.84,SGD,completed,Cold Storage,grabpay,2026-08-05T16:30:13Z
txn_aa249fda6d5d,acc_00056,843.36,SGD,completed,Lazada,googlepay,2026-08-05T16:30:19Z
txn_1a051c8f88e0,acc_00368,525.87,SGD,denied,McDonald's,card,2026-08-05T16:30:32Z
txn_b1ecc28dc309,acc_00123,404.77,SGD,completed,Grab,googlepay,2026-08-05T16:30:47Z
txn_58af87dbe00f,acc_00214,311.05,SGD,denied,Starbucks,paynow,2026-08-05T16:30:56Z
txn_07c237af2ef3,acc_00318,118.11,SGD,pending,Starbucks,card,2026-08-05T16:31:08Z
txn_d9394b5cc8e0,acc_00284,479.00,SGD,denied,7-Eleven,grabpay,2026-08-05T16:31:13Z
txn_324d4a8fb7f1,acc_00090,671.51,MYR,completed,Lazada,applepay,2026-08-05T16:31:22Z
txn_540876ae8b80,acc_00429,292.87,SGD,completed,McDonald's,applepay,2026-08-05T16:31:53Z
txn_2acde883326d,acc_00477,591.06,SGD,pending,Watsons,applepay,2026-08-05T16:32:04Z
txn_4884a5f4cf76,acc_00016,463.07,SGD,completed,Watsons,card,2026-08-05T16:32:20Z
txn_3d0a809ae15c,acc_00361,475.65,SGD,completed,McDonald's,card,2026-08-05T16:32:46Z
txn_1e6be57796e1,acc_00298,725.76,SGD,pending,Lazada,paynow,2026-08-05T16:33:09Z
txn_03dbb812134a,acc_00303,552.18,MYR,completed,Starbucks,card,2026-08-05T16:33:51Z
txn_a89d8076522d,acc_00140,472.65,SGD,denied,Grab,applepay,2026-08-05T16:34:23Z
txn_1f2c3cc69986,acc_00437,415.89,SGD,completed,Lazada,applepay,2026-08-05T16:35:40Z
txn_86facee7ab58,acc_00268,225.05,SGD,completed,Lazada,paynow,2026-08-05T16:36:17Z
txn_d3637f17fcfc,acc_00336,709.20,SGD,completed,Lazada,grabpay,2026-08-05T16:36:35Z
txn_e0a7ecf32a0d,acc_00414,339.84,SGD,denied,Guardian,googlepay,2026-08-05T16:36:35Z
txn_45f978fa45c5,acc_00401,494.20,SGD,denied,McDonald's,applepay,2026-08-05T16:36:37Z
txn_932c7c36a552,acc_00441,814.72,SGD,completed,Guardian,googlepay,2026-08-05T16:36:42Z
txn_9b9dcb3779b5,acc_00084,421.49,SGD,completed,McDonald's,googlepay,2026-08-05T16:37:07Z
txn_84d120147d4b,acc_00113,715.63,MYR,completed,Cold Storage,grabpay,2026-08-05T16:37:19Z
txn_cdeff7c6f4bd,acc_00281,401.74,SGD,completed,Guardian,googlepay,2026-08-05T16:37:20Z
txn_62c8dc4e5ee2,acc_00132,629.62,SGD,completed,McDonald's,card,2026-08-05T16:37:47Z
txn_353943960f49,acc_00305,483.70,SGD,denied,Grab,applepay,2026-08-05T16:38:06Z
txn_4b623911435e,acc_00194,550.70,SGD,completed,Grab,card,2026-08-05T16:38:09Z
txn_390943eca9c5,acc_00185,303.71,SGD,completed,McDonald's,applepay,2026-08-05T16:38:09Z
txn_f686f634e6fb,acc_00495,532.18,SGD,pending,Grab,googlepay,2026-08-05T16:38:10Z
txn_b270503639e0,acc_00395,33.91,SGD,completed,Shopee,grabpay,2026-08-05T16:38:10Z
txn_5a253e3cca25,acc_00435,162.51,SGD,completed,Lazada,card,2026-08-05T16:38:50Z
txn_2cee3cf32909,acc_00495,795.49,SGD,completed,McDonald's,card,2026-08-05T16:39:30Z
txn_7f9e54f22774,acc_00410,785.09,SGD,completed,7-Eleven,paynow,2026-08-05T16:39:32Z
txn_347147a3db64,acc_00219,137.57,SGD,denied,7-Eleven,googlepay,2026-08-05T16:39:58Z
txn_a14aa409904b,acc_00377,242.46,SGD,completed,Guardian,applepay,2026-08-05T16:40:03Z
txn_8032ca73c160,acc_00035,315.54,MYR,completed,McDonald's,grabpay,2026-08-05T16:40:30Z
txn_d9c5d7e4d42c,acc_00284,103.25,SGD,pending,Shopee,paynow,2026-08-05T16:40:44Z
txn_cdab2ae82be5,acc_00028,79.01,SGD,completed,Watsons,paynow,2026-08-05T16:41:07Z
txn_48399d77b31b,acc_00428,799.14,SGD,completed,Starbucks,paynow,2026-08-05T16:42:00Z
txn_5a989b128b57,acc_00402,293.04,SGD,completed,Cold Storage,grabpay,2026-08-05T16:42:29Z
txn_d150581cf845,acc_00365,870.39,SGD,pending,Starbucks,grabpay,2026-08-05T16:42:41Z
txn_f7c318e388cb,acc_00260,202.38,SGD,pending,Lazada,card,2026-08-05T16:42:54Z
txn_ef7091e4ab06,acc_00425,633.20,SGD,completed,Shopee,card,2026-08-05T16:43:11Z
txn_5db22737e506,acc_00185,651.00,SGD,denied,Cold Storage,paynow,2026-08-05T16:43:14Z
txn_c87f714249eb,acc_00421,884.08,SGD,completed,Lazada,card,2026-08-05T16:43:30Z
txn_dded1f008011,acc_00161,231.45,SGD,completed,Cold Storage,card,2026-08-05T16:43:31Z
txn_ac9b28043b93,acc_00189,135.63,SGD,completed,McDonald's,paynow,2026-08-05T16:43:33Z
txn_fed307dd06b0,acc_00263,58.83,SGD,completed,Guardian,grabpay,2026-08-05T16:43:45Z
txn_038b2e535ff6,acc_00177,644.43,MYR,completed,McDonald's,applepay,2026-08-05T16:44:00Z
txn_ae2e9e7917d4,acc_00083,577.03,SGD,completed,Cold Storage,grabpay,2026-08-05T16:44:31Z
txn_c909bf8fa939,acc_00177,676.20,SGD,completed,Guardian,card,2026-08-05T16:44:54Z
txn_03d5180ffc7f,acc_00178,355.86,SGD,pending,Grab,googlepay,2026-08-05T16:45:02Z
txn_5a3085c7f9f2,acc_00070,23.42,SGD,completed,Shopee,paynow,2026-08-05T16:45:02Z
txn_8fc6c529211e,acc_00429,23.50,SGD,completed,Lazada,paynow,2026-08-05T16:45:15Z
txn_cd20826e8212,acc_00125,643.17,SGD,pending,McDonald's,grabpay,2026-08-05T16:45:24Z
txn_90326b27a88b,acc_00078,659.24,SGD,completed,Shopee,card,2026-08-05T16:45:38Z
